Entity Name	Type	Tag
Stones giving invulnerability		FALSE
Su-chau (Suju		FALSE
Su-chau (Suju	plan of	FALSE
Su-t�sh	the Jadek	FALSE
Submersion of part of Ceylon		FALSE
Subterraneous irrigation		FALSE
Suburbs of Cambaluc		FALSE
Subutai	Mongol general	Person
Suchnan River		FALSE
Sudarium	the Holy	FALSE
Sugar	Bengal	FALSE
Sugar	manufactured	FALSE
Sugar	art of refining	FALSE
Sugar	of Egypt and China	FALSE
Suh-chau (Sukchur)		FALSE
Suicides before an idol		FALSE
Sukchur	province Sukkothai	Location
Sukkothai		FALSE
Sukkothai	Sukl�t, broadcloth	FALSE
Sukum Kala�		FALSE
Suleiman	Sultan	Location
Sulphur and quicksilver	potion of longevity	FALSE
Sultan Shah	of Badakhshan	Person
Sultaniah	Monument at (See Soltania.)	FALSE
Sumatra	Ibn Batuta there	Location
Sumatra	city and kingdom of (Samara for Samatva)	Location
Sumatra	Samudra	Location
Sumatra	legend of origin	Location
Sumatra	its position	Location
Sumatra	latest mention of	Location
Sumatra	wine-pots	Location
Sumatra (Java the Less		Location
Sumatra (Java the Less	described, its kingdoms	Location
Sumatra (Java the Less	circuit	Location
Sumbawa		FALSE
Summers	Professor	Person
Sumutala	Sumuntala, see Sumatra	FALSE
Sun and moon	trees of the	FALSE
Sundar F�l�t (Pulo Condore Group)		FALSE
Sundara Pandi Devar	his death	Person
Sundara Pandi Devar	Sondar Bandi Davar, king in Ma�bar	Person
Sundara Pandi Devar	Dr. Caldwell�s views about	Person
Sung	a native dynasty reigning in S. China till K�bl�i�s conquest	Organization
Sung	their paper-money, effeminacy	Organization
Sung	cremation	Organization
Sung	K�bl�i�s war against	Organization
Sung	end of them	Organization
Sunnis and Shias		FALSE
Suolstan (Shulistan	a kingdom in Persia	Location
Superstitions in Tangut	the devoted sheep or ram (Tengri Tockho)	FALSE
Superstitions in Tangut	the dead man�s door	FALSE
Superstitions in Tangut	as to chance shots	FALSE
Superstitions in Tangut	in Carajan	FALSE
Superstitions in Tangut	devil-dancing	FALSE
Superstitions in Tangut	property of the dead	FALSE
Superstitions in Tangut	Sumatran	FALSE
Superstitions in Tangut	Malabar	FALSE
Superstitions in Tangut	as to omens	FALSE
Survival	instances of	FALSE
Sur�Raja		FALSE
Sushun	Regent of China, execution of	Person
Suttees in S. India		FALSE
Suttees in S. India	of men	FALSE
Suttees in S. India	Svastika, sacred symbol of the Bonpos	FALSE
Su�kin		FALSE
Swans	wild, at Chagan�Nor	FALSE
Swat	DASH River	Location
Swat		FALSE
Swi-fu		FALSE
Sword blades of India		FALSE
Syghinan	see Shighnan	FALSE
Sykes	Major P. Molesworth	FALSE
Sylen (Ceylon)		FALSE
Symbolical messages	Scythian and Tartar	FALSE
Syrian Christians		FALSE
Syrian Christians	Syrrhaptes Pallasii, see Barguerlac	FALSE
Sze-ch�wan (Ch�eng-tu		FALSE
Sze-ch�wan (Ch�eng-tu	aborigines	FALSE
Sze-ch�wan (Ch�eng-tu		FALSE
Szech�nyi	Count	FALSE
S�ddhodhana		FALSE
S�lih	Malik, son of Badruddin L�l�	Person
S�nkal�n	S�n-ul-S�n, Mah�-chin, or Canton	FALSE
S�rd� Pass		FALSE
S�rj�n or Shirj�n		FALSE
S�r�f (Kish	or Kais?)	FALSE
S�st�n		FALSE
S�vah (Saba)		FALSE
Ta Tsing River		Location
Ta-pa-Shan range		FALSE
Ta-t�sien-lu	or Tachindo, Tarts�do	FALSE
Tabashir		FALSE
Tabbas		FALSE
Table of the Great Khan		FALSE
Tables	how disposed at Mongol feasts	FALSE
Tablet	Emperor�s, adored with incense	FALSE
Tablets of Authority	Golden (P�izah)	FALSE
Tablets of Authority	presented by Khan to Polos	FALSE
Tablets of Authority	lion�s head and gerfalcon	FALSE
Tablets of Authority	bestowed on distinguished captains, inscription	FALSE
Tablets of Authority	cat�s head	FALSE
Tablets of Authority	granted to governors of different rank	FALSE
Tablets of Authority	DASH worshipped by Cathayans	FALSE
Tabriz (Tauris)		FALSE
Tachindo	see Ta-ts�ien-lu	FALSE
Tacitus	Claustra Caspiorum, Pass of Derbend	FALSE
Tactics	Tartar	FALSE
Tacuin		FALSE
Tadinfu		FALSE
Taeping	or Taiping, Sovereigns� effeminate customs	FALSE
Taeping Insurrection and Devastations		FALSE
Taffetas		FALSE
Taft	near Yezd, turquoise at	FALSE
Tafurs		FALSE
Tagachar		FALSE
Tagaung		FALSE
Tagharma Pass		FALSE
Taghd�ngb�sh River		FALSE
Tai-tsu	Emperor	FALSE
Taianfu (T�ai-yuan-fu	king of N. China	Person
Taiani		FALSE
Taican	see Talikan	FALSE
Taichau (Tigu)		FALSE
Taidu	Daitu, Tatu, K�bl�i�s new city of Cambaluc	Location
Taikung	see Tagaung	FALSE
Tailed men	elsewhere	Person
Tailed men	in Sumatra	FALSE
Tailed men	English	FALSE
Tailors	none in Maabar	FALSE
Taim�ni tribe		FALSE
Taiting-fu (Tadinfu	or Yenchau	FALSE
Taitong-fu	see Tathung	FALSE
Tajiks of Badakhshan	great topers	FALSE
Takf�r		FALSE
Takhtapul		FALSE
Takla�Makan		FALSE
Talains		FALSE
Talas River		Location
Tali	gold mines	Location
Talifu (Carajan)		FALSE
Talikan	Thaikan (Taican)	FALSE
Tallies	record by	FALSE
Tamarind	pirates use of	FALSE
Tamerlan		FALSE
Tana (Azov	DASH near Bombay, kingdom of	Location
Tana (Azov)		Location
Tana�Maiambu		FALSE
Tana�Malayu		FALSE
Tanduc	see Tenduc	FALSE
Tangnu Oola	branch of Altai	FALSE
Tangut province	Chinese Si Hia, or Ho Si	FALSE
Tangut province	five invasions of	FALSE
Tangutan	term applied to Tibetan speaking people round the Koko-nor	FALSE
Tanjore		FALSE
Tanjore	Suttee at	FALSE
Tanjore	Pagoda at	FALSE
Tanjore	fertility of	FALSE
Tanpiju (Shaohing?)		FALSE
Tantras	Tantrika, Tantrists	FALSE
Tao-lin	a Buddhist monk	Person
Tao-sze (Taoss�	sect	FALSE
Tao-sze (Taoss�	female idols of the	FALSE
Taprobana	mistakes about	FALSE
Tarakai		FALSE
Tarantula		FALSE
Tarantula	Tarcasci	FALSE
Tarem	or Tarum	FALSE
Tares of the parable		FALSE
Tarmabala	K�bl�i�s grandson	Person
Tarmabala	Tarok, Burmese name for Chinese	Person
Tarok Man and Tarok Myo		FALSE
Tartar language		FALSE
Tartar language	on Tartar, its correct form	FALSE
Tartar language	misuse by Ramusio	FALSE
Tartars	his successors	Organization
Tartars	conquerors of China, history of	Organization
Tartars	excellence in archery	Organization
Tartars		Organization
Tartars	different characters used by	Organization
Tartars	identified with Gog and Magog	Organization
Tartars	ladies	Organization
Tartars	their first city	Organization
Tartars	original country, tributary to Prester John	Organization
Tartars	revolt and migration	Organization
Tartars	earliest mention of the word	Organization
Tartars	make Chinghiz their king	Organization
Tartars	their customs and religion	Organization
Tartars	houses	Organization
Tartars	waggons	Organization
Tartars	chastity of their women	Organization
Tartars	polygamy, etc.	Organization
Tartars	their gods and idols	Organization
Tartars	their drink (Kumiz)	Organization
Tartars	cloths	Organization
Tartars	arms, horses, and war customs	Organization
Tartars	military organization	Organization
Tartars	sustenance on rapid marches	Organization
Tartars	blood-sucking	Organization
Tartars	portable curd	Organization
Tartars	tactics in war	Organization
Tartars	degeneracy	Organization
Tartars	administration of justice	Organization
Tartars	laws against theft	Organization
Tartars	posthumous marriage	Organization
Tartars	the cudgel	Organization
Tartars	Rubruquis� account of	Organization
Tartars	Joinville�s	Organization
Tartars	custom before a fight	Organization
Tartars	want of charity to the poor	Organization
Tartars	objection to meddling with things pertaining to the dead	Organization
Tartars	admiration of the Polo mangonels	Organization
Tartars	employment of military engines	Organization
Tartars	their cruelties	Organization
Tartars	arrows	Organization
Tartars	marriage customs	Organization
Tartars	DASH in the Far North	Organization
Tartars	DASH of the Levant, see Levant	Organization
Tartars	DASH of the Ponent, see Ponent	Organization
Tartary cloths		FALSE
Tarungares	tribe	FALSE
Tar�kh-i-Rash�d�		FALSE
Tatar�ya coins		FALSE
Tathung	or Taitongfu	FALSE
Tattooing		FALSE
Tattooing	artists in	FALSE
Tatu (Taichu	DASH River	Location
Tatu (Taichu)		Location
Tatyang Khan (Great King	king of the Naimans	Person
Tauris	see Tabriz	FALSE
Taurizi	Torissi	FALSE
Taw�lisi		FALSE
Taxes	see Customs, Duties	FALSE
Tchakiri Mondou (Modun	Tchekmen, thick coarse cotton stuff	FALSE
Tchakiri Mondou (Modun)		FALSE
Tea trees in E. Tibet		FALSE
Tea-houses at Kingsz�		FALSE
Tebet	see Tibet	Location
Tedaldo	see Theobald	FALSE
Teeth	custom of casing in gold	FALSE
Teeth	DASH of Adam or of Buddha	FALSE
Teeth	DASH conservation of, by Brahmans	FALSE
Tegana		FALSE
Teghele	Atabeg of L�r	FALSE
Teimur (Temur	K�bl�i�s grandson and successor	Person
Tekla	Hamainot	FALSE
Tekrit		FALSE
Telingana	see Tilinga	FALSE
Telo Samawe		FALSE
Tembul (Betel	chewing	FALSE
Temkan	K�bl�i�s son	Person
Temple	connection of Cilician Armenia with Order of	FALSE
Temple	DASH Master of the	FALSE
Temple�s account of the Condor		FALSE
Temujin	see Chinghiz	FALSE
Tenduc	or Tanduc, plain of	FALSE
Tenduc	province of	Location
Tengri	Supreme deity of Tartars	FALSE
Tennasserim		FALSE
Tennasserim	(Tanasari)	FALSE
Tents	the Khan�s	FALSE
Terebinth		FALSE
Terebinth	of Mamre	FALSE
Terebinth	Terl�n, goshawk	FALSE
Terra Australis		FALSE
Terra Mountains		FALSE
Te�Tsung	Emperor	Person
Thai	Great and Little	FALSE
Thai	race	FALSE
Thai-yuanfu (Taianfu	Thard-wahsh, see Patterns, Beast and Bird	FALSE
Thai-yuanfu (Taianfu)		FALSE
Thaigin		FALSE
Theft	Tartar punishment of	FALSE
Theistic worship		FALSE
Thelasar		FALSE
Theobald	or Tedaldo of Piacenza	FALSE
Theobald	chosen Pope as Gregory X.	FALSE
Theobald	sends friars with the Polos and presents	FALSE
Theodorus	king of Abyssinia	Person
Theodosius the Great		FALSE
Theophilus	Emperor of Constantinople	Person
Theophilus	DASH missionary	FALSE
Thian Shan		Person
Thiant�-Kiun		FALSE
Thin l�Ev�que	siege of	Location
Thin l�Ev�que	Thinae of Ptolemy	Location
Tholoman	see Coloman	FALSE
Thomas	Edward	FALSE
Thomas	DASH of Mancasola, Bishop of Samarcand	FALSE
Thread	Brahmanical	FALSE
Three kingdoms (San�Kw�)		FALSE
Threshold	a great offence to step on the	FALSE
Thur�n Shah�s History of Hormuz		FALSE
Th�venot	Travels	FALSE
Tibet (Tebet) province		Location
Tibet (Tebet) province	boundary of	Location
Tibet (Tebet) province	its acquisition by Mongols	Location
Tibet (Tebet) province	organisation under K�bl�i	Location
Tibet (Tebet) province	dogs of	Location
Tibetan language and character		FALSE
Tibetan language and character	origin of the Yue-chi	FALSE
Tibetans		FALSE
Tibetans	superstitions of	FALSE
Tibetans	and Kashmiris (Tebet and Keshimur), sorceries of	FALSE
Tibetans	accused of cannibalism	FALSE
Tides in Hang-chau estuary		FALSE
Tierce	half tierce, etc., hours of	FALSE
Tiflis		FALSE
Tigado	Castle of	Location
Tigers (called lions by Polo		FALSE
Tigers (called lions by Polo	trained to the chase	FALSE
Tigers (called lions by Polo	in Cuncun	FALSE
Tigers (called lions by Polo	in Caindu	FALSE
Tigers (called lions by Polo	Kwei-chau	FALSE
Tigers (called lions by Polo	(See also Lions.)	FALSE
Tigris River (Volga		Location
Tigris River (Volga	at Baghdad	Location
Tig�dar (Acomat Soldan)		Person
Tiju		FALSE
Tiles	enamelled	FALSE
Tiling		FALSE
Tilinga	Telingana, Tiling, Telenc	FALSE
Timur of Toumen	chief of the Nikoudrians	Person
Timur the Great		FALSE
Timurids	the	FALSE
Ting	10 taels of silver = tael of gold	FALSE
Tinju		FALSE
Tinnevelly		FALSE
Tithe on clothing material		FALSE
Tithing men	Chinese (Pao-kia)	FALSE
Titus	Emperor	Person
Tjajya	see Choiach	FALSE
Toba race		FALSE
Toctai	king, see Toktai	Person
Tod	Colonel James	Person
Toddy	see Wine of Palm	FALSE
Togan		FALSE
Toghontemur	his wail	Person
Toghontemur	last Mongol Emperor	Person
Toghrul I		Person
Toghrul I	DASH Shah of Kerm�n	Person
Togrul Wang Khan	see Prester John	Person
Toka Tumir		FALSE
Toktai Khan (Toctai	his symbolic message	Person
Toktai Khan (Toctai	Lord of the Ponent)	Person
Toktai Khan (Toctai	wars with Noghai	Person
Tok�t		FALSE
Tolan-nur (Dolonn�r)		FALSE
Toleto	John de, Cardinal Bishop of Portus	Person
Tolobuga		FALSE
Toman (Tuman	etc.), Mongol word for 10,000	FALSE
Tongking	Tungking	FALSE
Tooth-relique of Buddha	history of	FALSE
Tooth-relique of Buddha		FALSE
Torchi	Dorj�, K�bl�i�s first-born	FALSE
Tornesel		FALSE
Toro River		Person
Torshok		FALSE
Torture by constriction in raw hide		FALSE
Torture by constriction in raw hide	Toscaul, tosk��l (toscaol), watchman	FALSE
Tournefort	on cold at Erzrum	FALSE
Tower and Bell Alarm at Peking		FALSE
Tower and Bell Alarm at Peking	at Kinsay	FALSE
Toyan (Tathung?)		FALSE
Trade at Layas	with Esher	FALSE
Trade at Layas		FALSE
Trade at Layas	by Baghdad	FALSE
Trade at Layas	at Tauris	FALSE
Trade at Layas	at Cambaluc	FALSE
Trade at Layas	in Shan-si	FALSE
Trade at Layas	on the Great Kiang	FALSE
Trade at Layas	at Chinangli	FALSE
Trade at Layas	at Sinju Matu	FALSE
Trade at Layas	Kinsay	FALSE
Trade at Layas	Fu-chau	FALSE
Trade at Layas	Zayton	FALSE
Trade at Layas	Java	FALSE
Trade at Layas	Malaiur	FALSE
Trade at Layas	Cail	FALSE
Trade at Layas	Coilum	FALSE
Trade at Layas	Melibar	FALSE
Trade at Layas	Tana	FALSE
Trade at Layas	Cambaet	FALSE
Trade at Layas	Kesmacoran	FALSE
Trade at Layas	Socotra	FALSE
Trade at Layas	DASH of India with Hormuz	FALSE
Trade at Layas	with Egypt by Aden	FALSE
Trade at Layas	with Dofar	FALSE
Trade at Layas	with Calatu	FALSE
Trades in Manzi	alleged to be hereditary	FALSE
Trades in Manzi	Tramontaine	FALSE
Transmigration		FALSE
Traps for fur animals		FALSE
Travancore		FALSE
Travancore	Rajas of	FALSE
Treasure of Maabar kings		FALSE
Trebizond		Location
Trebizond	Emperors of, and their tails	Location
Trebuchets		FALSE
Trees	of the Sun and Moon	FALSE
Trees	superstitions about	FALSE
Trees	by the highways	FALSE
Trees	camphor	FALSE
Trees	producing wine	FALSE
Trees	producing flour (sago)	FALSE
Trees	Tregetoures	FALSE
Trench	Archbishop	FALSE
Trevisano	Azzo	FALSE
Trevisano	DASH Marc� Antonio, Doge	FALSE
Trincomalee		FALSE
Tringano		FALSE
Trinkat	�Trusty lieges,� devoted comrades of king of Maabar	Person
Trinkat		FALSE
Tsin-tsun		FALSE
Tsiuan-chau	T�swanchau, see Zayton	FALSE
Tsongkhapa	Tibetan Reformer	FALSE
Tsukuzi in Japan		FALSE
Tsung-ngan-hien		FALSE
Tsushima	Island	Location
Ts�uan-chou	see Zayton	FALSE
Tu T�song	Sung Emperor of China	Person
Tu-fan	ancient name of Tibet	Location
Tu-ku-hun		FALSE
Tuan	Prince, chief of the Boxers	Person
Tuan	Tuc, tuk, tugh, commanders of 100,000, horse-tail or yak-tail	Person
Tuan	standard	Person
Tudai	Ahmad Khan�s wife	Person
Tudai�Mangku (Totamangu or Totamangul)		FALSE
Tughan	Tukan, K�bl�i�s son	Person
Tughlak Shah	of Delhi (a Karaunah)	Person
Tuktuyai Khan		Person
Tuli	or Tulin, fourth son of Chinghiz	Person
Tuman	see Toman	FALSE
Tumba	Angelo di	FALSE
Tumba	Marco di	FALSE
Tun-o-kain (Tunocain	kingdom of Persia	Location
Tung-chau (Tinju)		FALSE
Tung-hwang-hien	ancient Shachau	FALSE
Tung-kwan	fortress of the Kin sovereigns	Location
Tung-kwan	Tung-lo (Kumiz)	Location
Tung-�an in Fokien		FALSE
Tung-�an in Fokien	Tungani, or Converts, Mahomedans in N. China and Chinese Turkestan	FALSE
Tunguses		FALSE
Tunny fish		FALSE
Turbit (radex Turpethi)		FALSE
Turcomania (Anatolian Turkey)		FALSE
Turgaut	day-watch	FALSE
Turkey	Great (Turkestan)	FALSE
Turkistan chiefs send mission to kings of India		FALSE
Turkmans and Turks	distinction between	FALSE
Turkmans and Turks	horses	FALSE
Turks	ancient mention of	Person
Turks	friend of Polo�s	Person
Turks	and Mongols	Person
Turmeric		FALSE
Turner	Lieutenant Samuel, describes Yak of Tartary	Person
Turquans	Turkish horses	FALSE
Turquoises in Kerm�n		FALSE
Turquoises in Kerm�n	in Caindu	FALSE
Turtle doves		FALSE
Turumpak	Hormuz	FALSE
Tutia (Tutty	preparation of	FALSE
Tuticorin		FALSE
Tver		FALSE
Twelve	a favourite round number	FALSE
Twelve	DASH Barons over Khan�s Administration	FALSE
Twigs or arrows	divination by	FALSE
Tylor	Dr. E.B., on Couvade	Person
Tyuman		FALSE
Tyunju	porcelain manufacture	FALSE
Tzarev		FALSE
Tzaritzyn		FALSE
Tzaritzyn		FALSE
T�ai Tsung	Emperor	Person
T�aiching-Kwan		FALSE
T�ang dynasty		FALSE
T�ki-uddin	Abdu-r Rahm�n	FALSE
T�n	city of E. Persia	Location
T�nasi cloth		FALSE
T�nk�z Khan	applied to Chinghiz	FALSE
T�sang-chau		FALSE
T�sang-chau	T�siang-kiun (�General�)	FALSE
T�sh Kurg�n		FALSE
T�si-nan-fu (Chinangli)		FALSE
T�si-ning-chau		FALSE
T�sien T�ang River		Location
T�sien T�ang River	bore in	Location
T�sing-chau		FALSE
T�sing-ling range		FALSE
U-man and Pe-man (Black and White Barbarians)		FALSE
U-nya-Mwezi superstition		FALSE
Ucaca (Ukak	Ukek, Uwek)	FALSE
Ucaca (Ukak	Uk�k of Ibn Batuta, a different place	Location
Uch-baligh		FALSE
Uch�Mult�n		FALSE
Udoe country		FALSE
Udong		FALSE
Udy�na		FALSE
Ughuz	legend of	Location
Uigh�r character	parent of present Mongol writing	FALSE
Uigh�rs	the	FALSE
Uiraca		FALSE
Uirad	see Oirad	FALSE
Ujjain	legend of	FALSE
Ujjain	(Ozene)	FALSE
Ukak. (See Ucaca.)		FALSE
Ulakhai		FALSE
Ulan Muren (Red River)		FALSE
Ulatai (Oulatay)	Tartar envoy from Persia	Location
Ulugh Bagh	on Badakhshan border	Person
Ulugh Bagh	DASH Mohammed	Person
Ul�s	the	FALSE
Umbrellas		FALSE
Unc Can (Aung Khan)	see Prester John	Person
Ung (Ungk�t	Tartar tribe.	Location
Ungrat (Kungurat)	Tartar tribe	Location
Unicorn (Rhinoceros)	in Burma	FALSE
Unicorn (Rhinoceros)	Sumatra	FALSE
Unicorn (Rhinoceros)	legend of Virgin and	FALSE
Unicorn (Rhinoceros)	horns of	FALSE
Unken	City	Location
Unlucky hours		FALSE
Urduja	Princess	Person
Uriangkadai		FALSE
Uriangk�t (Tunguses)		FALSE
Urianhai	the	FALSE
Urumtsi		FALSE
Urz�		FALSE
Uspenskoye (called also Bolgarskoye)		FALSE
Uttungadeva	king of Java	Person
Uwek	see Ucaca	FALSE
Uzbeg Khan of Sarai		Person
Uzbegs of Kunduz		FALSE
Uzun Tati	coins, Chinese porcelain from	FALSE
Uzun Tati		FALSE
Vair	the fur and animal	FALSE
Vair	DASH as an epithet of eyes	FALSE
Valaghir district		FALSE
Van Lake		FALSE
Vanchu (Wangchu)	conspires with Chenchu against Ahmad	FALSE
Varaegian	Varangian	FALSE
Varaha Mihira	astronomer	Person
Vardoj River		Location
Vardoj River	Varini	Location
Varsach	or Mashhad River	Location
Varsach	Vasmulo	FALSE
Varsach	Vateria Indica	FALSE
Veil of the Temple	[Greek: p�plos babyl�nios]	FALSE
Vellalars		FALSE
Venetians	factory at Soldaia	FALSE
Venetians	expelled from Constantinople	FALSE
Venice		Location
Venice	return of Polos to	Location
Venice	its exaltation after Latin conquest of Constantinople	Location
Venice	its nobles	Location
Venice	Polo�s mansion at	Location
Venice	galleys	Location
Venice	archives at	Location
Venice	articles brought from East by Marco to	Location
Ventilators at Hormuz		FALSE
Ven�dan	title of king of Kaulam	Person
Verlinden	Belgian missionary	FALSE
Verlinden	Verniques	FALSE
Verlinden	Verzino Colombino. (See also Brazil.)	FALSE
Vessels	war	FALSE
Vessels	stitched of Kerm�n ([Greek: ploi�ria rhapt�])	FALSE
Vessels	(See also Ships.)	FALSE
Vial	Paul, French missionary	FALSE
Vijayanagar		Location
Vikramajit	legend of	FALSE
Vikramp�r		FALSE
Villard de Honnecourt	Album of	FALSE
Vincent of Beauvais		FALSE
Vincenzo	P	FALSE
Vineyards	in Taican	FALSE
Vineyards	Kashgar	FALSE
Vineyards	Khotan	FALSE
Vineyards	in N. China	FALSE
Vinson	Prof., on Couvade	Person
Virgin of Cape Comorin		FALSE
Visconti	Tedaldo, or Tebaldo, see Theobald of Piacenza	FALSE
Vissering	on Chinese Currency	FALSE
Vochan (Unchan)	battle there	Location
Vochan (Unchan)	Yungchan)	Location
Vokhan	see Wakh�n	Location
Volga	called Tigris	FALSE
Vos	Belgian Missionary	Location
Vughin		FALSE
Vuju in Kiangnan		FALSE
Vuju in Kiangnan	DASH in Chekiang	FALSE
Vuju in Kiangnan		FALSE
V�mb�ry	Prof. Hermann	Person
Wa-tzu	Lolo slaves	FALSE
Wadoe tribe		Location
Wakf		FALSE
Wakhijrui Pass	see Wakhj�r Pass	Location
Wakhj�r Pass		Location
Wakhsh	branch of the Oxus	FALSE
Wakhtang II	king of Georgia	Person
Wakh�n (Vokhan	DASH Mountains	Location
Wakh�n (Vokhan	dialect	Location
Walashjird		FALSE
Wall of Alexander (or Caucasian)	DASH of Gog and Magog (i.e. China)	FALSE
Wallachs		FALSE
Walnut-oil		FALSE
Wami River		Location
Wami River	Wang, Chinese silk	Location
Wang	king of Djungar	Person
Wangchu	see Vanchu	FALSE
Wapila		FALSE
War vessels	Chinese	FALSE
Warangol Ku		FALSE
Warangs		FALSE
Warner	Dr	Person
Wass�f	account of taking of Siang-yang	Person
Wass�f	the historian	Person
Wass�f	his character of the Karaunahs	Person
Wass�f	his style	Person
Wass�f	extract from his history	Person
Wass�f	treatment of them there	Person
Wass�f	notices of Hormuz	FALSE
Wass�f	eulogy of K�bl�i	FALSE
Wass�f	story of K�bl�i	FALSE
Wass�f	of Kinsay	FALSE
Wass�f	Maabar	FALSE
Wass�f	horse trade to India	FALSE
Water	bitter	FALSE
