chapterNo	chapterTitle	sectionNo	sectionTitle	sentenceNo	sentence	Polo Location	Person	Location	Travel verbs	Narrate verbs	Travel Verb Phrases	Travel Noun Phrases	Travel Phrases	Travelled Location
1	PART 1	17	On the Province of Tonocain	285	It is said by the people of the country to be the place where Alexander fought with Darius.		Alexander,Darius		said,be,fought	said,be,fought	said by the people of the country to be the place where Alexander fought with Darius,be the place where Alexander fought with Darius,fought with Darius	the people of the country,the place where Alexander fought with Darius,Darius		
1	PART 1	17	On the Province of Tonocain	286	There are many towns and castles, and the inhabitants have abundance of all good things, the climate being neither too cold nor too hot.				being	being	being	I		
1	PART 1	17	On the Province of Tonocain	287	Now I must tell you of a country called Mulecte, where the Old Man of the Mountain used to dwell.		Old Man of the Mountain	Mulecte	tell,called,used,dwell	tell,called,used,dwell	tell you of a country,called,used to dwell,dwell	you of a country,I,I		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	288	You shall learn all about the Old Man of the Mountain, as I Marco heard related by many persons.	Tonocain	Old Man of the Mountain,Marco		learn,heard,related	learn,heard,related	learn all about the Old Man of the Mountain , as I Marco heard related by many persons,heard related by many persons,related by many persons.	all about the Old Man of the Mountain,many persons		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	289	He was called in their language Alaodin, and had caused to be formed, in a valley between two mountains, the largest and most beautiful garden that ever was seen.		Alaodin		was,called,had,caused,be,formed,was,seen	was,called,had,caused,be,formed,was,seen	was called in their language Alaodin , and had caused to be formed , in a valley between two mountains , the largest and most beautiful garden that ever was seen,called in their language Alaodin,had caused to be formed , in a valley between two mountains , the largest and most beautiful garden that ever was seen,caused to be formed , in a valley between two mountains , the largest and most beautiful garden that ever was seen,be formed,formed,was called in their language Alaodin , and had caused to be formed , in a valley between two mountains , the largest and most beautiful garden that ever was seen,seen	I,I		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	290	There grew all the finest fruits in the world, and it was adorned by the most beautiful houses and palaces, the interior being richly gilded, and furnished with finely coloured pictures of birds and beasts, and the most striking objects.				grew,was,adorned,being,furnished,coloured	grew,was,adorned,being,furnished,coloured	grew all the finest fruits in the world,was adorned by the most beautiful houses and palaces , the interior being richly gilded , and furnished with finely coloured pictures of birds and beasts , and the most striking objects,adorned by the most beautiful houses and palaces , the interior being richly gilded , and furnished with finely coloured pictures of birds and beasts , and the most striking objects,being richly gilded,furnished with finely coloured pictures of birds and beasts , and the most striking objects,coloured pictures of birds and beasts	all the finest fruits in the world,the most beautiful houses and palaces , the interior being richly gilded,finely coloured pictures of birds and beasts , and the most striking objects,pictures of birds and beasts		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	291	It contained several conduits through which flowed respectively water, wine, honey, and milk.				contained,flowed	contained,flowed	contained several conduits through which flowed respectively water , wine , honey , and milk,flowed respectively water , wine , honey , and milk	several conduits		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	292	Here were ladies and damsels unequalled in beauty and in the skill with which they sung and played on instruments of every description.				were,sung,played	were,sung,played	were,sung and played on instruments of every description,played on instruments of every description.	I,instruments of every description		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	293	Now the Old Man made his people believe that this garden was paradise, and he formed it thus because Mohammed had given the Saracens to believe that those who went into that place would meet great numbers of beautiful women, and find rivers of water, wine, milk, and honey; 		the Old Man,Mohammed		made,was,formed,had,given,believe,went,meet,find	made,was,formed,had,given,believe,went,meet,find	made his people believe that this garden was paradise,was paradise,formed it thus because Mohammed had given the Saracens to believe that those who went into that place would meet great numbers of beautiful women , and find rivers of water , wine , milk , and honey,had given the Saracens to believe that those who went into that place would meet great numbers of beautiful women , and find rivers of water , wine , milk , and honey,given the Saracens to believe that those who went into that place would meet great numbers of beautiful women , and find rivers of water , wine , milk , and honey,believe that this garden was paradise,believe that those who went into that place would meet great numbers of beautiful women , and find rivers of water , wine , milk , and honey,went into that place,meet great numbers of beautiful women , and find rivers of water , wine , milk , and honey,find rivers of water , wine , milk , and honey	his people,paradise,it,the Saracens,that place,that place,great numbers of beautiful women,rivers of water , wine , milk , and honey		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	294	hence the visiters were led to think that this really was paradise.				were,led,think,was	were,led,think,was	were led to think that this really was paradise,led to think that this really was paradise,think that this really was paradise,was paradise	paradise		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	295	Into this garden he admitted no man except those whom he wished to make assassins.				admitted,wished,make	admitted,wished,make	admitted no man except those whom he wished to make assassins,wished to make assassins,make assassins	no man,assassins		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	296	The entry to the spot was commanded by a castle so strong that he did not fear any power in the world.				was,commanded,did,fear	was,commanded,did,fear	was commanded by a castle so strong that he did not fear any power in the world,commanded by a castle so strong that he did not fear any power in the world,did not fear any power in the world,fear any power in the world	a castle so strong,any power in the world		
1	PART 1	18	On the Castle of the Old Man of the Mountain, and how he trained and employed his Assassins	297	He kept in his court all the youths of the country between twelve and twenty years of age, and when he thought proper, selected a number who had been well instructed in the description of paradise.				kept,thought,selected,had,been,instructed	kept,thought,selected,had,been,instructed	kept in his court all the youths of the country between twelve and twenty years of age , and when he thought proper , selected a number who had been well instructed in the description of paradise,thought proper,selected a number who had been well instructed in the description of paradise,had been well instructed in the description of paradise,been well instructed in the description of paradise,instructed in the description of paradise.	his court,the description of paradise,a number who had been well instructed in the description of paradise,the description of paradise		
