chapter No	chapter Title	section No	section Title	sentence No	sentence
1	part1	43	The Province of Thibet	410	This province was entirely destroyed by Mangou, the fifth great khan, in his wars; and its many villages and castles are all demolished.
1	part1	43	The Province of Thibet	411	Here grow large canes, fifteen paces long and four palms thick, while from one knot to the other is full three palms.
1	part1	43	The Province of Thibet	412	The merchants and travellers, who pass through that country in the night, take these canes and set them on fire, when they make such a loud crackling noise that lions, bears, and other destructive animals are terrified, and dare not approach.
1	part1	43	The Province of Thibet	413	They also split them in the middle, and produce thus so mighty a sound, that it would be heard in the night at the distance of five miles ; and the explosion is so alarming, that horses unaccustomed to it often break their reins and harness, and take to flight.
1	part1	43	The Province of Thibet	414	For this reason, travellers, riding such horses, bind them by the feet, and stop their eyes and ears.
1	part1	43	The Province of Thibet	415	A man travels twenty days through these countries without finding either inns or victuals; he must therefore carry with him food for himself and his cattle during the whole of that space, meeting always, too, ferocious wild beasts, which are very dangerous.
1	part1	44	Another Part of Thibet	416	The traveller then comes to a part of Thibet where there are houses and castles; but the people have a bad custom.
1	part1	44	Another Part of Thibet	417	None of them for the whole world will marry a virtuous maiden, saying that she is worth nothing without having had many lovers.
1	part1	44	Another Part of Thibet	418	When strangers, therefore, pass through, and have pitched their tents, or taken their lodging in inns, the old women bring their daughters, often to the number of thirty or forty, and offer them as wives during their stay ; but they must not carry them thence, either back or forward.
1	part1	44	Another Part of Thibet	419	When the merchant is about to depart, he gives to the lady some toy or jewel as a testimony that she has lived with him.
1	part1	44	Another Part of Thibet	420	These jewels she hangs to her neck, and is anxious to have at least twenty ; for the more she can show, the higher is she valued, and the more readily obtains a husband.
1	part1	44	Another Part of Thibet	421	After being married, she is strictly watched, and any infidelity is deeply resented.
1	part1	44	Another Part of Thibet	422	These people are idolatrous and wicked, not holding it sinful to commit wrong and robbery ; in short, they are the greatest thieves in the world.
1	part1	44	Another Part of Thibet	423	They live on the fruits of the earth, but mostly by hunting and falconry ; and the country contains many of those animals which produce musk, and are called in the Tartar language gudderi.
1	part1	44	Another Part of Thibet	424	That sinful people have many good dogs,which they employ in the pursuit of wild animals.
1	part1	44	Another Part of Thibet	425	They have neither the cards nor money circulated by the great khan, but make money of salt.
1	part1	44	Another Part of Thibet	426	They are poorly clad with the skins of beasts, canvass, and buckram ; they have a language of their own, which they call Tebet.
1	part1	44	Another Part of Thibet	427	Now I will tell you of Kain-du.
1	part1	45	The Province of Kain-du	428	This is a province lying to the west, having only one king, the inhabitants idolaters, and subject to the great khan.
1	part1	45	The Province of Kain-du	429	It contains a number of cities and castles, with a lake, in which are found many pearls; but the monarch forbids them, under a severe penalty, to be removed except for his own use ; because, if any one were allowed to take them, they would become worth almost nothing.
1	part1	45	The Province of Kain-du	430	There is also a mountain, whence are quarried turquoise stones in great abundance, very large and beautiful ; but he does not allow them to be removed unless by his mandate.
1	part1	45	The Province of Kain-du	431	In this province they have a strange and base custom, that a man thinks there is no disgrace in an improper intimacy between his wife or sister and a stranger or other person.
1	part1	45	The Province of Kain-du	432	On the contrary, when such a one comes to reside in his house, the master presently goes out, and leaves him with his wife.
1	part1	45	The Province of Kain-du	433	The visiter remains often three days, and places a hat or something else at the window as a signal; and the husband never returns till he sees this taken away.
1	part1	45	The Province of Kain-du	434	This is said to be done in honour of their'idols, who on that account bestow on them many blessings.
1	part1	45	The Province of Kain-du	435	Their gold is in small rods,—the value being determined according to the weight, and not marked by any stamp.
1	part1	45	The Province of Kain-du	436	The small money is thus made: they take salt, form it into a shape, so that it weighs about halfa pound, and eighty of these are worth a rod of gold.
1	part1	45	The Province of Kain-du	437	They have a very great number of the animals which yield the musk ; likewise fishes from the same lake whence the pearls are drawn ; also the usual kinds of wild birds and beasts.
1	part1	45	The Province of Kain-du	438	No wine is obtained from vines, but it is made from grain or rice with many spices, which makes a good liquor.
1	part1	45	The Province of Kain-du	439	In that province also growsa tree called garofol; it is small, with leaves like a laurel, but longer and narrower ; it bears a small white flower.
