# CSV-File created with merge-csv.com
# -----------------------------------------------------------

chapterNo	chapterTitle	sectionNo	sectionTitle	sentence
1	PART 1	75	Farther Particulars of that City	In the several streets connected with the squares are numerous baths, attended by servants of both sexes, to perform the functions of ablution for the male and feale visiters, who from their childhood are accustomed to bathe in cold water, as being highly conducive to health.
1	PART 1	75	Farther Particulars of that City	Here, too, are apartments provided with warm water for the use of strangers, who, from want of use, cannot endure the shock of the cold.
1	PART 1	75	Farther Particulars of that City	All are in the daily habit of washing their persons, especially before meals.
1	PART 1	75	Farther Particulars of that City	In other streets reside the females of bad character, who are extremely numerous ; and not only in the streets near the squares, which are specially appropriated to them, but in every other quarter they appear, highly dressed out and perfumed, in well furnished houses, and with a train of domestics.
1	PART 1	75	Farther Particulars of that City	They are perfectly skilled in all the arts of seduction, which they can adapt to persons of every description ; so that strangers who have once yielded to their fascination are said to be like men bewitched, and can never get rid of the impression.
1	PART 1	75	Farther Particulars of that City	Intoxicated with these unlawful pleasures, even after returning home, they always long to revisit the place where they were thus seduced.
1	PART 1	75	Farther Particulars of that City	In other streets reside the physicians and the astrologers, who also teach reading and writing, with many other arts.
1	PART 1	75	Farther Particulars of that City	On opposite sides of the squares are two large edifices, where officers appointed by his majesty promptly decide any differences that arise between the foreign merchants and the inhabitants.
1	PART 1	75	Farther Particulars of that City	They are bound also to take care that the guards be duly stationed on the neighbouring bridges, and in case of neglect, to inflict a discretionary punishment on the delinquent.
1	PART 1	75	Farther Particulars of that City	On each side of the principal street, mentioned as reaching across the whole city, are large houses and mansions with gardens; near to which are the abodes and shops of the working artisans.
1	PART 1	75	Farther Particulars of that City	At all hours you observe such multitudes of people passing backwards and forwards on their various avocations, that it might seem impossible to supply them with food.
1	PART 1	75	Farther Particulars of that City	A different judgment will, however, be formed, when every market-day the squares are seen crowded with people, and covered with provisions brought in for sale by carts and boats.
1	PART 1	75	Farther Particulars of that City	To give some idea of the quantity of meat, wine, spices, and other articles brought for the consumption of the people of Kin-sai, I shall instance the single article of pepper.
1	PART 1	75	Farther Particulars of that City	Marco Polo was informed by an officer employed in the customs, that the daily amount was forty-three loads, each weighing 243 pounds.
1	PART 1	75	Farther Particulars of that City	The houses of the citizens are well built, and richly adorned with carving, in which, as well as in painting and ornamental buildings, they take great delight, and lavish enormous sums.
1	PART 1	75	Farther Particulars of that City	Their natural disposition is pacific, and the example of their former unwarlike kings has accustomed them to live in tranquillity.
1	PART 1	75	Farther Particulars of that City	They keep no arms in their houses, and are unacquainted with their use.
1	PART 1	75	Farther Particulars of that City	Their mercantile transactions are conducted in a manner perfectly upright and honourable.
1	PART 1	75	Farther Particulars of that City	They also behave in a friendly manner to each other, so that the inhabitants of the same neighbourhood appear like one family.
1	PART 1	75	Farther Particulars of that City	In their domestic relations, they showno jealousy or suspicion of their wives, but treat them with great respect.
1	PART 1	75	Farther Particulars of that City	Any one would be held as infamous that should address indecent expressions to married women.
1	PART 1	75	Farther Particulars of that City	They behave with cordiality to strangers who visit the city for commercial purposes, hospitably entertain them, and afford their best assistance in their business.
1	PART 1	75	Farther Particulars of that City	On the other hand, they hate the very sight of soldiers, even the guards of the great khan; recollecting, that by their means they have been deprived of the government of their native sovereigns.
1	PART 1	75	Farther Particulars of that City	On the lake above mentioned are a number of pleasure-barges, capable of holding from ten to twenty persons, being from fifteen to twenty paces long, with a broad level floor, and moving steadily through the water.
1	PART 1	75	Farther Particulars of that City	Those who delight in this amusement, and propose to enjoy it, either with their ladies or companions, engage one of these barges, which they find always in the very best order, with seats, tables, and every thing necessary for an entertainment.
1	PART 1	75	Farther Particulars of that City	The boatmen sit on a flat upper deck, and with long poles reaching to the bottom of the lake, not more than two fathoms deep, push along the vessels to any desired spot.
1	PART 1	75	Farther Particulars of that City	These cabins are painted -in various colours, and with many figures; the exterior is similarly adorned.
1	PART 1	75	Farther Particulars of that City	On each side are windows, which can at pleasure be kept open or shut, when the company seated at table.
1	PART 1	75	Farther Particulars of that City	may delight their eyes with the varied beauty of the passing scenes.
1	PART 1	75	Farther Particulars of that City	Indeed, the gratification derived from these water-excursions exceeds any that can be enjoyed on land; for as the lake - extends all along the city, you discover, while standing in the boat, at a certain distance from the shore, all its grandeur and beauty, palaces, temples, convents, and gardens, while lofty trees reach down to the water’s edge.
1	PART 1	75	Farther Particulars of that City	At the same time are seen other boats continu‘ally passing, similarly filled with parties of pleasure.
1	PART 1	75	Farther Particulars of that City	Generally, indeed, the inhabitants, when they have finished the labours of the day, or cloged their mercantile transactions, think only of seeking amusement with their wives or mistresses, either in these barges or driving about the city in carriages.
1	PART 1	75	Farther Particulars of that City	The main street already mentioned is paved with stone and brick to the width of ten paces on each side, the interval being filled up with small gravel, and having arched drains to carry off the water into the canals, so that it is always keptdry.
1	PART 1	75	Farther Particulars of that City	On this road the carriages are constantly driving.
1	PART 1	75	Farther Particulars of that City	They are long, covered at top, have curtains and cushions of silk, and can hold six persons, Citizens of both sexes, desirous of this amusement, hire them for that purpose, and you see them at every hour moving about in vast numbers.
1	PART 1	75	Farther Particulars of that City	In many cases the people visit gardens, where they are introduced by the managers of the place into shady arbours, and remain till the time of returning home.
1	PART 1	75	Farther Particulars of that City	The palace already mentioned had a wall with a passage dividing the exterior court from an inner one, which formed a kind of cloister, supporting a portico that surrounded it, and led to various royal apartments.
