chapterNo,chapterTitle,sectionNo,sectionTitle,sentence,sentence_cleaned
1,PART 1,67,Of the great City of Nan-ghin,"The people are idolaters, use paper money, and are subject to the great khan.",people idolaters use paper money subject great khan
1,PART 1,67,Of the great City of Nan-ghin,"They live by merchandise and arts, have silk in abundance, and make cloths of it interwoven with gold, in all fashions.",live merchandise arts silk abundance make cloths interwoven gold fashions
1,PART 1,67,Of the great City of Nan-ghin,They have an ample supply of every kind of grain and provisions ; for the land is very fruitful.,ample supply every kind grain provisions land fruitful
1,PART 1,67,Of the great City of Nan-ghin,There are also lions and animals for hunting.,also lions animals hunting
1,PART 1,67,Of the great City of Nan-ghin,"There are many rich merchants who carry on much trade, and pay a large revenue to the great sire.",many rich merchants carry much trade pay large revenue great sire
1,PART 1,67,Of the great City of Nan-ghin,"But I will now go to the noble city of Sa-yan-fu, respecting which I shall have much to say.",go noble city sayanfu respecting shall much say
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","Sa-yan-fu isa large and magnificent city, having under it twelve others also great and noble; it is the seat of many valuable arts and of much merchandize.",sayanfu isa large magnificent city twelve others also great noble seat many valuable arts much merchandize
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","The inhabitants are idolaters; they use paper money, are subject to the khan, and burn the bodies of their dead.",inhabitants idolaters use paper money subject khan burn bodies dead
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","This city held out three years after all the rest of the province had yielded to the conqueror, who besieged it with a mighty army ; but he could approach it only on the side which lies to the north, because it was elsewhere surrounded by a large and deep lake, by which the besieged obtained abundance of provisions, The army was therefore about to abandon the siege in much grief and wrath, and this news was just brought to the khan, when Messeri Nicolo, Maffio, and Marco Polo said, —‘ we shall find a way by which the city shall be made to surrender”.",city held three years rest province yielded conqueror besieged mighty army could approach side lies north elsewhere surrounded large deep lake besieged obtained abundance provisions army therefore abandon siege much grief wrath news brought khan messeri nicolo maffio marco polo said —‘ shall find way city shall made surrender”
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","The monarch, who was most eagerly bent on its capture, readily listened.",monarch eagerly bent capture readily listened
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","Then said the two brothers and their son Marco,—“ Great sire, we have with us in our train men who will make such an engine as will discharge large stones, which the citizens will not be able to endure, and will be obliged.",said two brothers son marco—“ great sire us train men make engine discharge large stones citizens able endure obliged
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken",to yield”.,yield”
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","The khan was much rejoiced, and desired that they should execute their plan as soon as possible.",khan much rejoiced desired execute plan soon possible
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","Now, they had in their company aGerman and a Nestorian Christian who were skilful in such works, and made two or three machines sufficient to throw stones of 300 pounds weight.",company agerman nestorian christian skilful works made two three machines sufficient throw stones 300 pounds weight
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","When these were conveyed to the army and set up, they appeared to the Tartars the greatest wonder of the world.",conveyed army set appeared tartars greatest wonder world
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","They then began discharging stones into the city, which struck the houses, broke and destroyed every thing, and caused the utmost noise and alarm.",began discharging stones city struck houses broke destroyed every thing caused utmost noise alarm
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","When the inhabitants saw a calamity such as they had never witnessed before, they knew not what to think or say.",inhabitants saw calamity never witnessed knew think say
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","They met in council, and concluded that they must be all killed, unless they submitted.",met council concluded must killed unless submitted
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken",They therefore intimated to the lord of the host that they would surrender on the same terms that others had done.,therefore intimated lord host would surrender terms others done
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","This was agreed to, and Sa-yan-fu came under the power of the great khan, through the interposition of Messeri Nicolo, Maffio, and Marco ; and it was not a small service, for this town and province are among the best in his possession, and he draws from them a great revenue.",agreed sayanfu came power great khan interposition messeri nicolo maffio marco small service town province among best possession draws great revenue
1,PART 1,68,"Of the City of Sa-yan-fu, and how it was taken","Now, we shall leave this subject and treat of a city called Sin-gui.",shall leave subject treat city called singui
1,PART 1,69,"Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River","When a man leaves Yan-gui and goes fifteen miles  south-east, he perceives a certain city named Sin-gui, which is not very extensive, but has great merchandise and much shipping.",man leaves yangui goes fifteen miles southeast perceives certain city named singui extensive great merchandise much shipping
1,PART 1,69,"Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River","The people are idolaters, use paper money, and are subject to the khan.",people idolaters use paper money subject khan
1,PART 1,69,"Of the City of Sin-gui and the River Kiang, and the Multitude of Cities on that River","‘That city stands upon a river, named Kiang, which is the largest in the world ; being in some places ten miles broad, and upwards of a hundred days’ journey in length.",‘that city stands upon river named kiang largest world places ten miles broad upwards hundred days’ journey length
