chapterNo	chapterTitle	sectionNo	sectionTitle	sentence	sentence_cleaned
1	PART 1	4	Description of the Battle	Nayan was a baptized Christian, and therefore had the cross upon his standard.	nayan baptized christian therefore cross upon standard
1	PART 1	4	Description of the Battle	Never, in our day, was there so hard and terrible a combat, nor so many assembled on one field, especially of horsemen ; and the number who fell on both sides was fearful to behold.	never day hard terrible combat many assembled one field especially horsemen number fell sides fearful behold
1	PART 1	4	Description of the Battle	The battle continued from nine in the morning till midday ; but the great khan at last remained master of the field.	battle continued nine morning till midday great khan last remained master field
1	PART 1	4	Description of the Battle	When Nayan and his men saw that they could hold out no longer, they betook themselves to flight ; but it availed them nothing; he was taken, and all his troops surrendered.	nayan men saw could hold longer betook flight availed nothing taken troops surrendered
1	PART 1	40	The Province of Cun-chin	A man departing from this palace travels three days west ward through a very fine plain, always finding villages and castles, with men living by merchandise and rearing silk in great abundance.	man departing palace travels three days west ward fine plain always finding villages castles men living merchandise rearing silk great abundance
1	PART 1	40	The Province of Cun-chin	He then comes to great mountains and valleys belonging to the province of Cun-chin ;t the people are all idolaters, and subsist by agriculture and hunting, having many forests full of various wild animals.	comes great mountains valleys belonging province cunchin people idolaters subsist agriculture hunting many forests full various wild animals
1	PART 1	40	The Province of Cun-chin	Thus a man rides for twenty days through mountains, valleys, and woods, always finding cities, castles, and good inns.	thus man rides twenty days mountains valleys woods always finding cities castles good inns
1	PART 1	41	The Province of Achalech-Manji	After this journey, he enters a province named Achalech-Manji, entirely level, and full of cities and castles.	journey enters province named achalechmanji entirely level full cities castles
1	PART 1	41	The Province of Achalech-Manji	The people are all idolaters, and live by merchandise and art, and the province yields such a quantity of ginger, that it is distributed throughout Cathay, to the great profit of the inhabitants.	people idolaters live merchandise art province yields quantity ginger distributed throughout cathay great profit inhabitants
1	PART 1	41	The Province of Achalech-Manji	The land also yields rice, wheat, and other grain, and is rich in all productions.	land also yields rice wheat grain rich productions
1	PART 1	41	The Province of Achalech-Manji	The principal country is called AchalechManji, which means in our language one of the borders of Manji.	principal country called achalechmanji means language one borders manji
1	PART 1	41	The Province of Achalech-Manji	This plain lasts for two days, and we then travel twenty through mountains, valleys, and woods, seeing many cities and castles.	plain lasts two days travel twenty mountains valleys woods seeing many cities castles
1	PART 1	41	The Province of Achalech-Manji	These people are idolaters, and live on the fruits of the earth and the flesh of birds and beasts; for there are abundance of lions, bears, wolves, stags, deer, and particularly of those animals which yield the musk.	people idolaters live fruits earth flesh birds beasts abundance lions bears wolves stags deer particularly animals yield musk
1	PART 1	42	The Province and City of Sin-din-fu	When a man has left this country and travelled twenty days westward, he approaches a province on the borders of Manji named Sin-din-fu.	man left country travelled twenty days westward approaches province borders manji named sindinfu
1	PART 1	42	The Province and City of Sin-din-fu	The capital, bearing the same name, was anciently very great and noble, governed by a mighty and wealthy sovereign.	capital bearing name anciently great noble governed mighty wealthy sovereign
1	PART 1	42	The Province and City of Sin-din-fu	He died, leaving three sons, who divided the city into three parts, and each enclosed his portion with a wall, which was within the great wall of twenty miles in circuit.	died leaving three sons divided city three parts enclosed portion wall within great wall twenty miles circuit
1	PART 1	42	The Province and City of Sin-din-fu	They ranked still as kings, and had ample possessions ; but the great khan overcame them, and took full possession of their territory.	ranked still kings ample possessions great khan overcame took full possession territory
1	PART 1	42	The Province and City of Sin-din-fu	Through the city, a large river of fresh water, abounding with fish, passes and flows on to the ocean, distant eighty or a hundred days’ journey ; it is called Quian-su.	city large river fresh water abounding fish passes flows ocean distant eighty hundred days’ journey called quiansu
