chapterNo,chapterTitle,sectionNo,sectionTitle,sentence
1,PART 1,33,Religion and Customs of the Tartars (Chinese),"Yet he does not, by the right thus claimed, take any thing on an arbitrary principle."
1,PART 1,33,Religion and Customs of the Tartars (Chinese),The orderly and regular manner in which all ranks present themselves before him deserves notice.
1,PART 1,33,Religion and Customs of the Tartars (Chinese),"On approaching within half a mile of his residence, they testify their reverence for his exalted rank by an humble, subdued, and quiet demeanour, so that not the least noise is heard, nor does any one call, or even speak aloud."
1,PART 1,33,Religion and Customs of the Tartars (Chinese),"Every man of rank carries with him, while he continues in the hall of audience, a vessel into which he spits, that he may not soil the floor; "
,,,,"and having done so, he replaces the cover, and makes a bow."
1,PART 1,33,Religion and Customs of the Tartars (Chinese),"They usually take with them handsome buskins of white leather, and on reaching the court, before entering the hall, where they wait to be summoned by his majesty, put them on, giving those worn in walking to the care of the servants."
1,PART 1,33,Religion and Customs of the Tartars (Chinese),"This precaution is taken that they may not sully the beautiful carpets, curiously wrought with silk and gold, and exhibiting a variety of colours."
1,PART 1,34,Marco Polo's Journey-The River Pulisangan and its beautiful Bridge,"I have now to inform you that the great khan having sent Messer Marco as his ambassador into the western provinces, he departed from Kambalu, and travelled in that direction full four months."
1,PART 1,34,Marco Polo's Journey-The River Pulisangan and its beautiful Bridge,You shall now hear all that he saw on that journey going and returning.
1,PART 1,34,Marco Polo's Journey-The River Pulisangan and its beautiful Bridge,"When a man leaves Kambalu and has gone ten miles, he finds a river called Pulisangan, which flows on to the ocean, and is crossed by many merchants with their goods."
,,,," Over it is a grand stone bridge, which has not its equal in the world ; "
,,,,"it is 300 paces long and eight broad, and ten horsemen can ride abreast over it."
1,PART 1,34,Marco Polo's Journey-The River Pulisangan and its beautiful Bridge,"It has twenty-four arches, supported by piers in the water, and is wholly of marble, finely wrought into columns in the manner that I will tell you."
1,PART 1,34,Marco Polo's Journey-The River Pulisangan and its beautiful Bridge,"At the head of the bridge is a column of marble, above and beneath which are beautifully carved lions of the same material, and about a pace distant is another column, with its lions, and between the two are slabs of gray marble, to secure passengers from falling into the water ; "
,,,,and the whole bridge thus formed is the most magnificent object in the world.
1,PART 1,35,The great City of Geo-gui,"After leaving that bridge a man travels thirty miles westward, finding every where fine trees, villages, and inns, and then comes to a city which is named Geo-gui."
1,PART 1,35,The great City of Geo-gui,"The country is rich in grain, the people are all idolaters ; "
,,,,"they live by merchandise and the arts, making cloth of gold, as well as silk, and beautiful linen."
1,PART 1,35,The great City of Geo-gui,There are also numerous houses for the reception of strangers.
1,PART 1,35,The great City of Geo-gui,"A mile beyond that city are two roads, one leading westward through Cathay, the other southward to the great province of Manji."
1,PART 1,35,The great City of Geo-gui,"In riding westward through Cathay full ten days, you find always handsome cities and castles, abundance of arts and merchandise, fine inns, trees, vines, and a civilized people."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"At the end of this journey is a kingdom named Ta-in-fu,with a capital of the same name."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"It contains many arts and much merchandise, with a large supply of stores necessary for the imperial army."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"The district presents numerous vineyards, and being the only part of Cathay where wine is made, supplies it to the surrounding provinces."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"It yields also much silk, abounding in the trees on which the worms are fed."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"A degree of civilisation prevails among all the people of this country, in consequence of their frequent intercourse with the numerous towns which lie very near each other."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"The merchants are constantly carrying their goods from one to another, as fairs are successively held at each."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"Five days' journey beyond the ten already mentioned, there is said to be another city still larger and handsomer, named Achbaluch, where are the limits of his majesty's hunting-ground, within which no person must sport, except princes of his family, and others whose names are inscribed on the grand falconer's list ; "
,,,,"beyond, all persons qualified by their rank have that liberty."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,The khan scarcely ever follows the chase in this quarter; 
,,,,"hence the wild animals, especially hares, multiply to such a degree, as to cause the destruction of all the growing corn."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"This having come to his knowledge, he was induced to repair thither with his whole court, and prodigious quantities of game were then taken."
1,PART 1,36,The Cities of Ta-in-fu and Pi-an-fu,"Leaving Ta-in-fu, and riding westward full seven days through very fine districts, amid numerous merchants, you find a large town, named Pi-an-fu,supported by commerce and the silk manufacture."
1,PART 1,37,The Castle of Caya-fu--Story of its King and Prester John,"Two miles west of Pi-an-fu is a famous castle, named Caya-fu,built anciently by a king named Dor."
1,PART 1,37,The Castle of Caya-fu--Story of its King and Prester John,"In this castle is a very beautiful palace, with a great hall, containing portraits, beautifully painted, of all the kings who formerly reigned in these provinces."
1,PART 1,37,The Castle of Caya-fu--Story of its King and Prester John,"Having mentioned this King Dor, I will tell you a curious story of what passed between him and Prester John."
1,PART 1,37,The Castle of Caya-fu--Story of its King and Prester John,"The two sovereigns being at war, Dor was in so strong a situation that the other could not reach him, and was therefore much chagrined ; "
,,,,"upon which seven of his servants said that they would bring before him his adversary, and if he wished even alive."
1,PART 1,37,The Castle of Caya-fu--Story of its King and Prester John,He said he should be very much obliged to them.
